erp_item_code,item_description,division,department,category,sub_category,class_name,brand
6560100008,XELJANZ -(TOFACITINIB) 5 MG TAB 60'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,XELJANZ
6560100180,OLUMIANT 2 MG TAB 28'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,OLUMIANT
6630140060,"COREGA MAX HOLD, FRESHNESS CREAM 40 GM",PERSONAL CARE,ORAL CARE,DENTAL ACCESSORRIES,CREAM,DENTURE ADHESIVES,COREGA 
6560100181,OLUMIANT 4 MG TAB 28'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,OLUMIANT
6630140059,"COREGA MAX HOLD, SEAL CREAM 40 GM",PERSONAL CARE,ORAL CARE,DENTAL ACCESSORRIES,CREAM,DENTURE ADHESIVES,COREGA
6560100187,ACTEMRA 162MG/0.9ML PFS -4'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,ACTEMRA
6630140003,COREGA SUPER CREAM-40GM,PERSONAL CARE,ORAL CARE,DENTAL ACCESSORRIES,CREAM,DENTURE ADHESIVES,COREGA
6560100188,XELJANZ -(TOFACITINIB) XR 11 MG TAB 30'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,XELJANZ
6630140005,COREGA ULTRA.CREAM-40ML,PERSONAL CARE,ORAL CARE,DENTAL ACCESSORRIES,CREAM,DENTURE ADHESIVES,COREGA
6560100190,RINVOQ 15MG TAB 30'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,RINVOQ
6630140010,FITTYDENT DENTURE ADHESIVE CUSHIONS,PERSONAL CARE,ORAL CARE,DENTAL ACCESSORRIES,CREAM,DENTURE ADHESIVES,FITTYDENT
6560100191,ACTEMRA 80MG INJ,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,ACTEMRA
6630140008,FITTYDENT DENTURE CREAM 40 MG,PERSONAL CARE,ORAL CARE,DENTAL ACCESSORRIES,CREAM,DENTURE ADHESIVES,FITTYDENT
6560100192,AMGEVITA 40 MG (Pre-Filled Pen) 1'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,AMGEVITA
6630140011,FITTYDENT DENTURE CREAM ALOE VERA 40 MG,PERSONAL CARE,ORAL CARE,DENTAL ACCESSORRIES,CREAM,DENTURE ADHESIVES,FITTYDENT
6560100193,AMGEVITA 40 MG (Pre-Filled Syringe) 1'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,AMGEVITA
6630140057,FITTYDENT SUPER DENTURE ADHESIVE 20 G,PERSONAL CARE,ORAL CARE,DENTAL ACCESSORRIES,CREAM,DENTURE ADHESIVES,FITTYDENT
6560100200,PENICILLAMINE 250 MG CAP 30'S (N),MEDICINE,RX Medications,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,NON-REG
6630130035,GUM 723 ORTHOD.WAX,PERSONAL CARE,ORAL CARE,DENTAL ACCESSORRIES,CREAM,DENTURE ADHESIVES,GUM
6560100202,Hyrimoz 40 MG (Pre-Filled Pen) 1'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,HYRIMOZ
6630140058,"COREGA PROGUARD, RETAINER CLEANSER TAB 30'S",PERSONAL CARE,ORAL CARE,DENTAL ACCESSORRIES,EFFERVESCNCE TABLETS,DENTURE CLEANERS,COREGA
6560100203,HADLIMA 40 MG (Pre-Filled Pen) 1'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,HADLIMA
6560100204,ABRILADA 40 MG (Pre-Filled Syringe) 1'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,ABRILADA
6630140009,FITTYDENT CLEANSING TABS,PERSONAL CARE,ORAL CARE,DENTAL ACCESSORRIES,EFFERVESCNCE TABLETS,DENTURE CLEANERS,FITTYDENT
6560100211,KINERET-(ANAKINRA) 100 MG/0.67ml PFS 1'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,KINERET
6560100212,RINVOQ 30MG TAB 30'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,RINVOQ
6560100213,RINVOQ 45MG TAB 28'S,MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,RINVOQ
6560100214,TRIJAN 5MG TAB 60'S,MEDICINE,RX MEDICATIONS,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,TRIJAN
6560100215,TRIJAN 10MG TAB 56'S,MEDICINE,RX MEDICATIONS,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,TRIJAN
6560100219,ARTHFRE 20 MG TAB 30'S,MEDICINE,RX MEDICATIONS,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,ARTHFRE
6560100223,ACTEMRA (TOCILIZUMAB) 162MG/0.9ML PFS 4'S (N),MEDICINE,SPECIALITY,RHEUMATIC DISORDERS,RHEUMATOID ARTHRITIS,DMARDS,ACTEMRA 
6590010152,DIABETONE CAP 30'S,WELLNESS,NUTRACEUTICALS AND NUTRITION,GENERAL HEALTH,DIABETES SUPPLEMENTS,DIABETES CARE,VITABIOTICS
6600010054,FONT ACTIV DIABEST 400 GM,WELLNESS,NUTRACEUTICALS AND NUTRITION,GENERAL HEALTH,DIABETES SUPPLEMENTS,DIABETES CARE,FONT ACTIV
6600010018,RESOURCE DIABETIC  *24,WELLNESS,NUTRACEUTICALS AND NUTRITION,GENERAL HEALTH,DIABETES SUPPLEMENTS,DIABETES CARE,RESOURCE
6590050014,VERDYE (INDOCYANINE GREEN) 5MG/ML INJ 1'S (N),MEDICINE,INPATIENT,HOSPITAL MEDICINES,DIAGNOSTIC AGENT,DIAGNOSTIC AGENT,NON-REG
6580010295,MCT OIL ORALLY,WELLNESS,NUTRACEUTICALS AND NUTRITION,GENERAL HEALTH,BRAIN AND BODY,DIGESTIVE CARE,MCT OIL
6580032344,LACTASE ENZYME ORAL DRP 15ML,WELLNESS,NUTRACEUTICALS AND NUTRITION,KIDS HEALTH,KIDS BRAIN AND BODY,DIGESTIVE CARE,LACTASE
6590010001,ARANESP 30 MCG PFS,MEDICINE,SPECIALITY,GASTROENTEROLOGY DISOREDERS,RENAL DISEASE MEDICATION,ERYTHROPOIETIN PRODUCTS,ARANESP
6590010002,ARANESP 40 MCG PFS 1'S,MEDICINE,SPECIALITY,GASTROENTEROLOGY DISOREDERS,RENAL DISEASE MEDICATION,ERYTHROPOIETIN PRODUCTS,ARANESP
6590010003,ARANESP 60 MCG PFS,MEDICINE,SPECIALITY,GASTROENTEROLOGY DISOREDERS,RENAL DISEASE MEDICATION,ERYTHROPOIETIN PRODUCTS,ARANESP
6590010031,EPREX 4000 IU PFS 1'S,MEDICINE,RX MEDICATIONS,GASTROENTEROLOGY DISOREDERS,RENAL DISEASE MEDICATION,ERYTHROPOIETIN PRODUCTS,EPREX
6590010207,EVRENZO 20 MG TAB 12'S,MEDICINE,RX MEDICATIONS,GASTROENTEROLOGY DISOREDERS,RENAL DISEASE MEDICATION,ERYTHROPOIETIN PRODUCTS,EVRENZO
6590010208,EVRENZO 50 MG TAB 12'S,MEDICINE,RX MEDICATIONS,GASTROENTEROLOGY DISOREDERS,RENAL DISEASE MEDICATION,ERYTHROPOIETIN PRODUCTS,EVRENZO
6590010209,EVRENZO 100 MG TAB 12'S,MEDICINE,RX MEDICATIONS,GASTROENTEROLOGY DISOREDERS,RENAL DISEASE MEDICATION,ERYTHROPOIETIN PRODUCTS,EVRENZO
6590010210,EVRENZO 150 MG TAB 12'S,MEDICINE,RX MEDICATIONS,GASTROENTEROLOGY DISOREDERS,RENAL DISEASE MEDICATION,ERYTHROPOIETIN PRODUCTS,EVRENZO
7100010045,OMEGUARD SYRUP 150 ML,WELLNESS,NUTRACEUTICALS AND NUTRITION,KIDS HEALTH,KIDS BRAIN AND BODY,DIGESTIVE CARE,OMEGUARD
7120010017,POWERONE IMPLANT+675,PERSONAL CARE,HYGENIC AND HOUSEHOLD PRODUCTS,HOUSEHOLD PRODUCTS,DISPOSABLE BATTERIES,DISPOSABLE BATTERIES,POWERONE
7120010013,POWERONE+10,PERSONAL CARE,HYGENIC AND HOUSEHOLD PRODUCTS,HOUSEHOLD PRODUCTS,DISPOSABLE BATTERIES,DISPOSABLE BATTERIES,POWERONE
7120010014,POWERONE+13,PERSONAL CARE,HYGENIC AND HOUSEHOLD PRODUCTS,HOUSEHOLD PRODUCTS,DISPOSABLE BATTERIES,DISPOSABLE BATTERIES,POWERONE
7120010015,POWERONE+312,PERSONAL CARE,HYGENIC AND HOUSEHOLD PRODUCTS,HOUSEHOLD PRODUCTS,DISPOSABLE BATTERIES,DISPOSABLE BATTERIES,POWERONE
7120010016,POWERONE+675,PERSONAL CARE,HYGENIC AND HOUSEHOLD PRODUCTS,HOUSEHOLD PRODUCTS,DISPOSABLE BATTERIES,DISPOSABLE BATTERIES,POWERONE
6710050220,GLT 32010 BLUE 2 PLUS + 4 BLUE 3 COMFORT,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE BODY RAZORS,GILLETTE
6710050195,GLT 32086 MACH3 TURBO RAZOR 2 UP,PERSONAL CARE,MEN CARE,MEN GROOMING,SINGLE PACK,DISPOSABLE BODY RAZORS,GILLETTE
6710050158,GLT 32120 BLUE3 DISP (8+4 FREE),PERSONAL CARE,MEN CARE,MEN GROOMING,SINGLE PACK,DISPOSABLE BODY RAZORS,GILLETTE
6710050161,GLT 32305 BLUE II PLUS (15+5 FREE),PERSONAL CARE,MEN CARE,MEN GROOMING,SINGLE PACK,DISPOSABLE BODY RAZORS,GILLETTE
6710050123,GLT 32321 BLUE SIMPLE3 8'S,PERSONAL CARE,MEN CARE,MEN GROOMING,SINGLE PACK,DISPOSABLE BODY RAZORS,GILLETTE
6710050124,GLT 32323 BLUE SIMPLE3 4'S,PERSONAL CARE,MEN CARE,MEN GROOMING,SINGLE PACK,DISPOSABLE BODY RAZORS,GILLETTE
6710050121,GLT 32397 FUS PRGLIDE MNL RAZOR FLEXBALL 2UP,PERSONAL CARE,MEN CARE,MEN GROOMING,SINGLE PACK,DISPOSABLE BODY RAZORS,GILLETTE
6710050120,GLT 32398 FUS PRGLIDE PWR RAZOR FLEXBALL 1UP,PERSONAL CARE,MEN CARE,MEN GROOMING,SINGLE PACK,DISPOSABLE BODY RAZORS,GILLETTE
6710050125,GLT 32406 BLUE SIMPLE3 8+2'S,PERSONAL CARE,MEN CARE,MEN GROOMING,SINGLE PACK,DISPOSABLE BODY RAZORS,GILLETTE
6710050208,GLT 32038 BLUE 3 COMFORT SPORT (9+3 FREE),PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050013,GLT 32075 DIS 4+1 LBRST,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050016,GLT 32078 FUS PRGLIDE BLD PWR CRT4 *10,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050017,GLT 32079 FUS PRGLIDE BLD PWR CRT8 *10,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050018,GLT 32082 FUS PRGLIDE BLD MNL CRT2 *10,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050019,GLT 32083 FUS PRGLIDE BLD MNL CRT4 *10,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050020,GLT 32084 FUS PRGLIDE BLD MNL CRT8 *10,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050044,GLT 32216 FUSION MANUAL CART.2'S,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050045,GLT 32217 FUSION MANUAL CART.4'S,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050046,GLT 32218 FUSION MANUAL CART.8'S,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050160,GLT 32325 BLUE II PLUS 15'S,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050095,GLT 32601 BLUE3 6+2,PERSONAL CARE,MEN CARE,MEN GROOMING,MEN GROOMING PROMO PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050166,GLT 32175 SKINGUARD BLADES 4'S CT,PERSONAL CARE,MEN CARE,MEN GROOMING,SINGLE PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710050165,GLT 32208 SKINGUARD BLADES 2'S CT,PERSONAL CARE,MEN CARE,MEN GROOMING,SINGLE PACK,DISPOSABLE FACE RAZORS,GILLETTE
6710010157,GLT 32029 VENUS SV3 16 CT MEA-BAG (12+4),PERSONAL CARE,LADY CARE AND FAMILY PLANNING,HAIR REMOVALS,HAIR REMOVALS SHAVERS,DISPOSABLE RAZORS,GILLETTE
6710050021,GLT 32098 BREEZE 4 BLADE,PERSONAL CARE,LADY CARE AND FAMILY PLANNING,HAIR REMOVALS,HAIR REMOVALS SHAVERS,DISPOSABLE RAZORS,GILLETTE
6710050217,GLT 32243 SKINGUARD DISP 5'S,PERSONAL CARE,LADY CARE AND FAMILY PLANNING,HAIR REMOVALS,HAIR REMOVALS SHAVERS,DISPOSABLE RAZORS,GILLETTE
6710050218,GLT 32244 SKINGUARD DISP 2'S,PERSONAL CARE,LADY CARE AND FAMILY PLANNING,HAIR REMOVALS,HAIR REMOVALS SHAVERS,DISPOSABLE RAZORS,GILLETTE
6710050219,GLT 32245 SKINGUARD DISP 8'S,PERSONAL CARE,LADY CARE AND FAMILY PLANNING,HAIR REMOVALS,HAIR REMOVALS SHAVERS,DISPOSABLE RAZORS,GILLETTE
6610080005,POSTINOR 2 -(LEVONORGESTREL) 0.75 MG TAB 2'S,MEDICINE,SELF MEDICATIONS,HORMONES,CONTRACEPTIVES,EMERGENCY CONTRACEPTIVES,POSTINOR
6610080095,NAVELA -(LEVONORGESTREL) 1.5 MG TAB 1'S,MEDICINE,SELF MEDICATIONS,HORMONES,CONTRACEPTIVES,EMERGENCY CONTRACEPTIVES,NAVELA
6610160015,XY FLUSH VAGINAL DOUCHE 2*150 ML,PERSONAL CARE,LADY CARE AND FAMILY PLANNING,INTIMATE CARE,INTIMATE CLEANSING,EVERYDAY CARE,XY FLUSH
6620010054,EYE PAD 10'S 8.5X6CM (A-1 KBM) LARGE,WELLNESS,HOME HEALTH CARE,HOME PATIENT CARE,WOUND CARE,EYE PATCHES,DUKAL
6620010055,EYE PAD 10'S 6X5 CM (A-2 KBM) SMALL,WELLNESS,HOME HEALTH CARE,HOME PATIENT CARE,WOUND CARE,EYE PATCHES,KBM
6620010061,NEXCARE OPTICLUDE EYE PATCH JUNIOR (1537-20),WELLNESS,HOME HEALTH CARE,HOME PATIENT CARE,WOUND CARE,EYE PATCHES,NEXCARE
6620010062,NEXCARE OPTICLUDE EYE PATCH REGULAR (1539-20),WELLNESS,HOME HEALTH CARE,HOME PATIENT CARE,WOUND CARE,EYE PATCHES,NEXCARE
6620020058,PIC OPTISOFT COMFORT EYE PADS 10'S,WELLNESS,HOME HEALTH CARE,HOME PATIENT CARE,WOUND CARE,EYE PATCHES,PIC
6620070005,LERTAL PLUS EYE WIPES 28'S,BEAUTY,SKIN CARE,REGULAR SKIN CARE,REGULAR CLEANSING,EYE CARE,LEE STAFFORD AFQ
6630050017,AQUAFRESH TP BIG TEETH-50ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,AQUAFRESH
6630050036,CLOSEUP TP -50ML(GREEN),PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,CLOSEUP
6630050037,CLOSE-UP TP BLUE COOL BREEZE- 120ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,CLOSEUP
6630050049,COLGATE TP GRF 175 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,COLGATE
6630050051,COLGATE TP HERBAL 125 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,COLGATE
6630050076,CREST 41005 CAVITY HERBAL,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,CREST
6630050089,CREST 41019 TP SALT POWER -125ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,CREST
6630050168,EMOFORM PROTECT TP BLUE 75ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,EMOFORM
6630050170,HIMALAYA TP COMPLET CARE HERBL -100ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,HIMALAYA
6630050171,HIMALAYA TP MINT FRESH HERBL -100ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,HIMALAYA
6630050174,LACALUT ACTIVE 75ML TP,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,LACALUT
7080010055,GO TRAVEL GO2605 KIDS ESSENTIALS DOOR STOP,MOM AND BABY,BABY ACCESSORIES,BABY SAFETY,TRAVEL SAFETY,DOOR STOP,GO TRAVEL
6630050187,PARODONTAX TP ORIGINAL 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,PARODONTAX
6630050208,SENS TP ORIGINAL 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SENSODYNE
6630050215,SENS TP EXTRA FRESH - 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SENSODYNE
6630050216,SENS TP EXTRA FRESH 50 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SENSODYNE
6630050224,SIGNAL 2 CAV.FIGHT NEW FAMILY-120ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SIGNAL
6630050227,SIGNAL CAVIT.FIGHT.TP-25GM,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SIGNAL
6630050228,SIGNAL CAVIT.FIGHT.TP-50ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SIGNAL
6630050242,SIWAK F TOOTHPASTE  - 120GM,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SIWAK TP
6630050260,"ARM, HAMMER TP ADV COMPL CARE 115 GM",PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,ARM & HAMMER
6630050267,ALODENT ALOVERA T.P (NORMAL) -100ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,ALODENT
6630050270,ALOEDENT MISWAK TP 100ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,ALODENT
6630050286,OB 78001 PRO-EXPRT ALL AROUND PROT FRESH MINT 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,ORAL-B
6630050319,PARODONTAX TP EXTRA FRESH 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,PARODONTAX
6630050322,SIGNAL TP COMPL 8 FRESH 120 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SIGNAL
6630050336,COLGATE TP GRF 120 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,COLGATE
6630050341,COLGATE TP TOTAL PRO GUM 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,COLGATE
6630050345,PARODONTAX TP ULTRA CLEAN 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,PARODONTAX
6630050353,SENS TP RAPID ACTION ORIGINAL 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SENSODYNE
6630050354,SENS TP DEEP CLEAN GEL 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SENSODYNE
6630050358,OB 78018 TP GUM ENAMEL GENTLE CLEAN 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,ORAL-B
6630050423,WHITE GLO TP CHARCOAL BAD BREATH ELIMINATOR 100 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,WHITE GLO
6630050428,COLGATE TP NAT EXTRACTS LEMON 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,COLGATE
6630050430,COLGATE TP NAT EXTRACTS CHARCOAL 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,COLGATE
6630050504,PARODONTAX TP COMPLETE PROTECTION EX FRESH 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,PARODONTAX
6630050505,COLGATE TP HERBAL MISWAK 125 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,COLGATE
6630050529,MERIDOL TP BASE 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,MERIDOL
6630050532,COLGATE TP OW CHARCOAL 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,COLGATE
6630050535,SIGNAL TP HERBAL MISWAK 120 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SIGNAL
6650020005,BEURER FT 65 EAR THERMOMETER,WELLNESS,HOME HEALTH CARE,DIAGNOSTIC DEVICES,THERMOMETERS,EAR THERMOMETERS,BEURER
6630050556,CLOSEUP TP EUCALYPTUS 120 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,CLOSEUP
6650020007,BRAUN 35223- IRT 3030 THERMOSCAN CARD,WELLNESS,HOME HEALTH CARE,DIAGNOSTIC DEVICES,THERMOMETERS,EAR THERMOMETERS,BRAUN
6630050557,SIGNAL TP CENTER FRESH GREEN 100 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SIGNAL
6630050559,SIGNAL TP COMPL 8 ORIGINAL 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SIGNAL
6650020011,BRAUN LF40.THERMOSCAN CAPS.2'S,WELLNESS,HOME HEALTH CARE,DIAGNOSTIC DEVICES,THERMOMETERS,EAR THERMOMETERS,BRAUN
6630050564,PARODONTAX TP HERBAL 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,PARODONTAX
6650020499,BRAUN THERMOSCAN INFRARED IRT6515,WELLNESS,HOME HEALTH CARE,DIAGNOSTIC DEVICES,THERMOMETERS,EAR THERMOMETERS,BRAUN
6650020008,BRAUN THERMOSCAN IRT 7+,WELLNESS,HOME HEALTH CARE,DIAGNOSTIC DEVICES,THERMOMETERS,EAR THERMOMETERS,BRAUN
6630050566,SENS TP HERBAL MULTI CARE 100 G,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,SENSODYNE
6630050572,"CLOSEUP TP COCONUT, BAMBOO 75 ML",PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,CLOSEUP
6650020485,HARTMANN THERMOVAL DUO SCAN,WELLNESS,HOME HEALTH CARE,DIAGNOSTIC DEVICES,THERMOMETERS,EAR THERMOMETERS,HARTMANN
6630050573,"CLOSEUP TP LEMON, SEA SALT 75 ML",PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,CLOSEUP
6650020495,HARTMANN VEROVAL DUO SCAN,WELLNESS,HOME HEALTH CARE,DIAGNOSTIC DEVICES,THERMOMETERS,EAR THERMOMETERS,HARTMANN
6650020500,HARTMANN VEROVAL FEVER CAPS 20'S,WELLNESS,HOME HEALTH CARE,DIAGNOSTIC DEVICES,THERMOMETERS,EAR THERMOMETERS,HARTMANN
6630050577,CURAPROX TP ENZYCAL 1450 75 ML,PERSONAL CARE,ORAL CARE,TOOTHPASTES,ADULT TOOTHPASTES,ESSENTIAL CARE TOOTHPASTE,CURAPROX
6650020503,MICROLIFE EAR THERMOMETER IR200,WELLNESS,HOME HEALTH CARE,DIAGNOSTIC DEVICES,THERMOMETERS,EAR THERMOMETERS,MICROLIFE
